cod.categoria,grupo,natureza,status,data.pagamento,cod.conta,cod.cliente,valor
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-23,1895907937,2040423897,"85,89"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-23,1895907937,2040176505,"89,36"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-23,1895907937,2039410621,"85,03"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-23,1895907937,2039312495,"84,16"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-23,1895907937,2038978071,"84,16"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-23,1895907937,2038661451,"89,36"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-23,1895907937,2038975271,"87,63"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-23,1895907937,2038584637,"84,16"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-23,1895907937,2038044497,"86,76"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-23,1895907937,2038298155,"85,89"
2.05.05,CONTAS A PAGAR,P,PAGO,2022-03-23,1895907937,,"6,42"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-03-23,1974852706,,"29,98"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-03-23,1895907098,,"641,69"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-03-23,1895907098,,"654,52"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-03-23,1895907098,,"1400,84"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-03-24,1895907098,1900962374,"227,3"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-24,1895907937,2041145292,"86,76"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-24,1895907937,2041112072,"85,03"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-24,1895907937,2041140736,"86,76"
2.05.05,CONTAS A PAGAR,P,PAGO,2022-03-24,1895907944,,"191,29"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-03-24,1974852706,,"34,18"
2.13.01,CONTAS A PAGAR,P,PAGO,2022-03-24,1974852706,,"587,67"
2.03.12,CONTAS A PAGAR,P,PAGO,2022-03-25,1895907098,1905368930,"1509,96"
2.06.03,CONTAS A PAGAR,P,PAGO,2022-03-25,1895907098,1925594636,"2684,08"
2.06.04,CONTAS A PAGAR,P,PAGO,2022-03-25,1895907098,1925594636,"12635,76"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-03-25,1895907098,1900962374,"81,02"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-25,1895907944,2042506296,"107,3"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-25,1895907944,2042490021,"103,14"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-25,1895907944,2042531551,"94,57"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-25,1895907944,2043661227,"97,14"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-25,1895907937,2042612455,"89,36"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-25,1895907937,2042607785,"86,76"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-25,1895907937,2042257468,"84,16"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-25,1895907937,2042617772,"89,36"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-25,1895907937,2042500477,"88,5"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-25,1895907937,2042511300,"88,5"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-25,1895907937,2042327252,"85,03"
2.05.05,CONTAS A PAGAR,P,PAGO,2022-03-25,1895907937,,"16,82"
2.05.05,CONTAS A PAGAR,P,PAGO,2022-03-25,1895907944,,"61,35"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-03-25,1974852706,,"34,56"
2.13.02,CONTAS A PAGAR,P,PAGO,2022-03-26,1974852706,7072281531,"207,13"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-03-26,1974852706,,"40,93"
2.13.01,CONTAS A PAGAR,P,PAGO,2022-03-27,1974852706,7072282088,"44,15"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-03-27,1974852706,,"19,28"
2.07.04,CONTAS A PAGAR,P,PAGO,2022-03-28,1974852706,2045395264,"101,66"
2.07.04,CONTAS A PAGAR,P,PAGO,2022-03-28,1974852706,1906998226,"53,3"
2.03.15,CONTAS A PAGAR,P,PAGO,2022-03-28,1895907098,2045388311,"1592,33"
2.07.04,CONTAS A PAGAR,P,PAGO,2022-03-28,1895907098,1908335951,"23,61"
2.12.03,CONTAS A PAGAR,P,PAGO,2022-03-28,1895907098,1904370378,"132,94"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-03-28,1895907098,1914767072,"2054,18"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-03-28,1895907098,1914767072,"996,58"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-03-28,1895907098,1900962374,"36,34"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-28,1895907937,2044731352,"104,81"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-28,1895907944,2044972452,"106,64"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-28,1895907944,2045097725,"100,42"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-28,1895907944,2044008357,"98,14"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-28,1895907944,2043737172,"99,13"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-28,1895907944,2045114098,"100,12"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-28,1895907937,2045109125,"85,89"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-28,1895907937,2043742249,"87,63"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-28,1895907937,2045068427,"86,76"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-28,1895907937,2044875975,"85,89"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-28,1895907937,2043800492,"84,16"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-28,1895907937,2045100240,"87,63"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-28,1895907937,2044641102,"84,16"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-28,1895907937,2044318321,"87,63"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-28,1895907937,2044769290,"86,76"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-03-28,1895907937,2045126751,"87,63"
